Order_ID,Order_Date,Year,Month,Quarter,Season,Customer_ID,Customer_Gender,Customer_Segment,Region,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Shipping_Cost
ORD-000166,12/30/2022,2022,12,Q4,Winter,CUST-02636,Male,New,Middle East,Jordan,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,145.65,4,0.05,55.69
ORD-000167,5/27/2021,2021,5,Q2,Spring,CUST-03069,Male,Premium,Asia,South Korea,Clothing,Women's Wear,Blouse Top,127.73,1,0,39
ORD-000168,9/19/2021,2021,9,Q3,Fall,CUST-06747,Male,Regular,Asia,Singapore,Electronics,Tablets,Huawei MatePad 11,605.27,1,0.2,16.86
ORD-000169,3/1/2024,2024,3,Q1,Spring,CUST-03119,Male,New,Asia,Japan,Home & Kitchen,Appliances,Rice Cooker,41.96,3,0.5,2.85
ORD-000170,4/22/2023,2023,4,Q2,Spring,CUST-04407,Male,Regular,Europe,France,Books & Media,Books,Rich Dad Poor Dad,21.22,1,0.25,12.24
ORD-000171,5/7/2023,2023,5,Q2,Spring,CUST-04706,Female,Regular,Middle East,Jordan,Home & Kitchen,Furniture,Bedside Table,316.77,2,0.05,11.57
ORD-000172,5/24/2022,2022,5,Q2,Spring,CUST-05586,Female,VIP,Europe,Spain,Electronics,Smartphones,Xiaomi 13,883.17,2,0.5,36.56
ORD-000173,2/11/2023,2023,2,Q1,Winter,CUST-02685,Female,Regular,Asia,Singapore,Clothing,Men's Wear,Hoodie Sweatshirt,56.54,3,0.4,5.11
ORD-000174,9/1/2023,2023,9,Q3,Fall,CUST-05808,Male,Premium,Asia,Singapore,Books & Media,Books,Deep Work,19.78,1,0.25,79.85
ORD-000175,1/18/2023,2023,1,Q1,Winter,CUST-02499,Female,Regular,Europe,France,Books & Media,Books,Deep Work,37.56,3,0.4,8.58
ORD-000176,5/17/2023,2023,5,Q2,Spring,CUST-02532,Female,VIP,Europe,Spain,Beauty & Health,Skincare,Hyaluronic Acid,40.7,5,0,34.69
ORD-000177,9/19/2023,2023,9,Q3,Fall,CUST-05003,Male,Regular,Asia,South Korea,Home & Kitchen,Appliances,Microwave Oven,66.86,1,0.2,5.33
ORD-000178,11/21/2021,2021,11,Q4,Fall,CUST-05691,Male,Regular,Asia,Singapore,Clothing,Women's Wear,Summer Dress,54.28,3,0.3,6.4
ORD-000179,7/18/2021,2021,7,Q3,Summer,CUST-04684,Female,Premium,Asia,India,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,117.6,2,0.25,28.93
ORD-000180,6/18/2024,2024,6,Q2,Summer,CUST-07598,Male,New,Asia,China,Beauty & Health,Skincare,Moisturizing Cream,26.79,2,0.4,43.55
ORD-000181,2/1/2023,2023,2,Q1,Winter,CUST-01485,Female,Regular,Middle East,Kuwait,Home & Kitchen,Kitchen Tools,Storage Container Set,37.73,3,0.1,7.03
ORD-000182,4/7/2023,2023,4,Q2,Spring,CUST-04702,Male,Regular,Europe,Spain,Clothing,Men's Wear,Formal Shirt,101.99,2,0.5,81.39
ORD-000183,6/20/2024,2024,6,Q2,Summer,CUST-06200,Female,Regular,North America,Mexico,Home & Kitchen,Kitchen Tools,Cutting Board Set,76.38,2,0.25,15.96
ORD-000184,7/26/2024,2024,7,Q3,Summer,CUST-07457,Female,Regular,Middle East,Egypt,Beauty & Health,Skincare,Retinol Night Cream,75.99,6,0.25,36.98
ORD-000185,6/25/2022,2022,6,Q2,Summer,CUST-06324,Female,Regular,North America,Canada,Beauty & Health,Skincare,Vitamin C Serum,84.35,1,0,49.87
ORD-000186,1/23/2022,2022,1,Q1,Winter,CUST-04516,Male,Regular,Europe,UK,Electronics,Headphones,Bose QC45,58.85,1,0.5,7
ORD-000187,1/11/2022,2022,1,Q1,Winter,CUST-06685,Male,VIP,North America,USA,Beauty & Health,Skincare,Moisturizing Cream,57.49,3,0.3,90.86
ORD-000188,11/22/2021,2021,11,Q4,Fall,CUST-01560,Male,New,Europe,Italy,Beauty & Health,Skincare,Vitamin C Serum,18.26,1,0.15,39.25
ORD-000189,2/20/2024,2024,2,Q1,Winter,CUST-07164,Male,New,Asia,China,Beauty & Health,Supplements,Vitamin D3,55.83,1,0,18.45
ORD-000190,1/21/2024,2024,1,Q1,Winter,CUST-07945,Female,Regular,North America,USA,Home & Kitchen,Furniture,Bedside Table,491.36,1,0.05,88.95
ORD-000191,2/24/2022,2022,2,Q1,Winter,CUST-06227,Male,New,Europe,Italy,Books & Media,Books,Rich Dad Poor Dad,18.87,3,0,2.9
ORD-000192,8/27/2023,2023,8,Q3,Summer,CUST-01112,Female,Regular,Europe,Italy,Home & Kitchen,Appliances,Microwave Oven,262.42,5,0.4,5.25
ORD-000193,11/15/2023,2023,11,Q4,Fall,CUST-01647,Male,Regular,North America,Mexico,Beauty & Health,Supplements,Collagen Peptides,64.86,4,0.2,28.32
ORD-000194,10/11/2022,2022,10,Q4,Fall,CUST-03533,Male,Regular,North America,Canada,Beauty & Health,Skincare,Sunscreen SPF50,65.89,1,0.05,11.8
ORD-000195,11/27/2023,2023,11,Q4,Fall,CUST-07004,Male,Regular,Middle East,Saudi Arabia,Electronics,Laptops,Lenovo ThinkPad X1,2410.73,4,0.3,56.35
ORD-000196,10/14/2024,2024,10,Q4,Fall,CUST-04012,Male,Regular,Asia,South Korea,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,50.5,2,0.4,52.77
ORD-000197,1/16/2023,2023,1,Q1,Winter,CUST-02229,Male,Regular,North America,USA,Books & Media,Books,The Psychology of Money,32.22,4,0,12.08
ORD-000198,12/15/2022,2022,12,Q4,Winter,CUST-02469,Male,New,North America,Mexico,Beauty & Health,Skincare,Sunscreen SPF50,29.86,7,0.15,55.97
ORD-000199,3/5/2024,2024,3,Q1,Spring,CUST-07058,Male,VIP,Asia,India,Electronics,Tablets,Lenovo Tab P12,884.85,2,0.1,60.03
ORD-000200,11/27/2023,2023,11,Q4,Fall,CUST-03744,Male,Premium,Asia,India,Beauty & Health,Skincare,Hyaluronic Acid,70.84,4,0.05,36.25
ORD-000201,1/28/2022,2022,1,Q1,Winter,CUST-07926,Female,Premium,North America,USA,Electronics,Laptops,ASUS ZenBook,2467.92,6,0.2,54.65
ORD-000202,5/19/2023,2023,5,Q2,Spring,CUST-07970,Female,Premium,North America,Canada,Books & Media,Books,Thinking Fast and Slow,14.01,4,0.2,27.1
ORD-000203,11/23/2022,2022,11,Q4,Fall,CUST-03572,Female,Regular,North America,USA,Home & Kitchen,Furniture,Bedside Table,201.48,6,0.05,7.47
ORD-000204,2/2/2023,2023,2,Q1,Winter,CUST-02215,Male,Regular,Middle East,Kuwait,Clothing,Women's Wear,Blouse Top,79.16,1,0,8.23
ORD-000205,4/29/2024,2024,4,Q2,Spring,CUST-07585,Male,Regular,Asia,South Korea,Books & Media,Books,Deep Work,17.81,1,0,22.84
ORD-000206,11/22/2022,2022,11,Q4,Fall,CUST-01178,Male,Regular,North America,Mexico,Clothing,Men's Wear,Slim Fit Jeans,101.49,7,0.15,95.87
ORD-000207,7/6/2024,2024,7,Q3,Summer,CUST-02415,Female,Regular,Asia,South Korea,Clothing,Men's Wear,Formal Shirt,27.87,2,0.25,2.24
ORD-000208,8/29/2023,2023,8,Q3,Summer,CUST-01499,Male,Regular,Middle East,Jordan,Home & Kitchen,Furniture,Bookshelf 5-Tier,98.02,2,0.4,9.06
ORD-000209,10/24/2022,2022,10,Q4,Fall,CUST-03818,Female,Premium,Asia,Japan,Beauty & Health,Skincare,Hyaluronic Acid,29.93,1,0.3,6.36
ORD-000210,9/29/2023,2023,9,Q3,Fall,CUST-02307,Male,Regular,Asia,Singapore,Electronics,Headphones,JBL Tune 760NC,106.66,4,0.1,88.34
ORD-000211,12/31/2023,2023,12,Q4,Winter,CUST-07604,Female,New,Asia,Japan,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,118.15,4,0.05,25.28
ORD-000212,1/4/2022,2022,1,Q1,Winter,CUST-05928,Male,Regular,Europe,Italy,Books & Media,Books,Thinking Fast and Slow,38.45,2,0.25,6.35
ORD-000213,10/21/2021,2021,10,Q4,Fall,CUST-06772,Male,Regular,Europe,France,Electronics,Headphones,JBL Tune 760NC,100.51,2,0,5.33
ORD-000214,3/23/2023,2023,3,Q1,Spring,CUST-06999,Female,VIP,North America,Canada,Home & Kitchen,Appliances,Blender Pro,220.23,5,0.5,66.13
ORD-000215,12/25/2022,2022,12,Q4,Winter,CUST-02043,Male,Regular,Europe,Spain,Clothing,Footwear,Converse Chuck Taylor,154.03,1,0.4,31.35
ORD-000216,4/7/2022,2022,4,Q2,Spring,CUST-02949,Female,Premium,North America,Canada,Beauty & Health,Skincare,Moisturizing Cream,58.19,4,0.4,29.94
ORD-000217,8/19/2023,2023,8,Q3,Summer,CUST-01394,Female,VIP,North America,Canada,Electronics,Headphones,Samsung Galaxy Buds,33.99,1,0.05,89.35
ORD-000218,12/21/2021,2021,12,Q4,Winter,CUST-07547,Male,Regular,North America,Canada,Clothing,Women's Wear,Maxi Skirt,134.39,3,0.15,24.88
ORD-000219,11/26/2021,2021,11,Q4,Fall,CUST-06771,Male,Premium,North America,Mexico,Home & Kitchen,Appliances,Air Fryer 5.5L,122.29,4,0.2,10.07
ORD-000220,10/24/2023,2023,10,Q4,Fall,CUST-02945,Male,Regular,Europe,Italy,Books & Media,Software,Microsoft Office 365,32.32,1,0.15,83.03
ORD-000221,12/22/2021,2021,12,Q4,Winter,CUST-02695,Male,Regular,Middle East,Kuwait,Books & Media,Software,Microsoft Office 365,32.54,9,0,3.6
ORD-000222,1/18/2023,2023,1,Q1,Winter,CUST-02528,Female,Regular,Asia,China,Electronics,Headphones,Samsung Galaxy Buds,194.83,2,0.5,94.27
ORD-000223,1/20/2024,2024,1,Q1,Winter,CUST-07196,Male,New,North America,USA,Beauty & Health,Supplements,Vitamin D3,69.41,7,0.4,90.41
ORD-000224,9/27/2024,2024,9,Q3,Fall,CUST-05113,Male,Regular,Europe,Italy,Books & Media,Software,Photo Editing Suite,178.03,4,0.25,53.95
ORD-000225,1/20/2023,2023,1,Q1,Winter,CUST-07833,Female,Premium,North America,Mexico,Clothing,Men's Wear,Slim Fit Jeans,99.89,1,0,3.62
ORD-000226,12/19/2023,2023,12,Q4,Winter,CUST-02214,Male,Regular,Asia,India,Electronics,Tablets,Huawei MatePad 11,527.49,2,0.15,2.9
ORD-000227,3/7/2023,2023,3,Q1,Spring,CUST-04301,Male,New,Asia,Singapore,Home & Kitchen,Kitchen Tools,Cutting Board Set,133.52,6,0.1,2.3
ORD-000228,2/12/2022,2022,2,Q1,Winter,CUST-01165,Female,Regular,North America,Mexico,Beauty & Health,Skincare,Retinol Night Cream,81.17,2,0.15,9.37
ORD-000229,5/11/2021,2021,5,Q2,Spring,CUST-02539,Female,Regular,Middle East,Egypt,Beauty & Health,Skincare,Moisturizing Cream,20.75,2,0.25,6.84
ORD-000230,10/17/2021,2021,10,Q4,Fall,CUST-07856,Male,Regular,Asia,China,Beauty & Health,Supplements,Whey Protein 2kg,48.49,1,0,7.61
ORD-000231,2/23/2022,2022,2,Q1,Winter,CUST-05866,Female,Regular,North America,Mexico,Electronics,Headphones,AirPods Pro,125.89,3,0.25,8.63
ORD-000232,11/24/2023,2023,11,Q4,Fall,CUST-07994,Male,Regular,North America,Canada,Books & Media,Software,Antivirus Pro,57.61,2,0.1,10.8
ORD-000233,7/28/2024,2024,7,Q3,Summer,CUST-07595,Female,Regular,Europe,Germany,Clothing,Women's Wear,Maxi Skirt,85.75,2,0.5,8.36
ORD-000234,10/15/2022,2022,10,Q4,Fall,CUST-05599,Female,Regular,Asia,Singapore,Home & Kitchen,Furniture,Bedside Table,193.47,5,0.1,5.11
ORD-000235,8/1/2022,2022,8,Q3,Summer,CUST-07270,Male,Regular,Middle East,Egypt,Beauty & Health,Skincare,Sunscreen SPF50,89.07,8,0.5,59.42
ORD-000236,5/15/2021,2021,5,Q2,Spring,CUST-01289,Male,Premium,Middle East,Egypt,Beauty & Health,Supplements,Vitamin D3,61.88,8,0.5,5.24
ORD-000237,9/11/2021,2021,9,Q3,Fall,CUST-06940,Male,Premium,Europe,France,Books & Media,Software,Antivirus Pro,136.68,6,0,12.06
ORD-000238,6/7/2023,2023,6,Q2,Summer,CUST-07973,Male,VIP,Middle East,Egypt,Clothing,Women's Wear,High-Waist Jeans,116.24,10,0.1,79.28
ORD-000239,11/28/2021,2021,11,Q4,Fall,CUST-02125,Male,Premium,Asia,Singapore,Books & Media,Books,Rich Dad Poor Dad,36.68,2,0.3,70.66
ORD-000240,8/12/2024,2024,8,Q3,Summer,CUST-01038,Female,Regular,Asia,Japan,Beauty & Health,Skincare,Sunscreen SPF50,78.99,2,0,29.4
ORD-000241,8/28/2023,2023,8,Q3,Summer,CUST-04140,Male,Regular,Asia,South Korea,Books & Media,Books,Rich Dad Poor Dad,33.56,3,0,5.43
ORD-000242,4/4/2023,2023,4,Q2,Spring,CUST-03556,Male,Regular,North America,Mexico,Home & Kitchen,Appliances,Blender Pro,234.35,3,0.3,26.79
ORD-000243,7/23/2023,2023,7,Q3,Summer,CUST-02096,Female,VIP,Middle East,Jordan,Books & Media,Software,Microsoft Office 365,35.02,6,0,71.68
ORD-000244,9/18/2021,2021,9,Q3,Fall,CUST-04073,Female,New,North America,Mexico,Clothing,Women's Wear,Summer Dress,48.15,1,0,23.69
ORD-000245,7/5/2024,2024,7,Q3,Summer,CUST-04886,Male,Regular,North America,Canada,Books & Media,Books,Atomic Habits,29.61,6,0,5.04
ORD-000246,4/5/2023,2023,4,Q2,Spring,CUST-01964,Female,Regular,Europe,Italy,Electronics,Headphones,Samsung Galaxy Buds,261.58,3,0.5,12.67
ORD-000247,10/6/2022,2022,10,Q4,Fall,CUST-05490,Female,Regular,Europe,France,Beauty & Health,Skincare,Hyaluronic Acid,25.98,1,0.1,4.36
ORD-000248,4/12/2023,2023,4,Q2,Spring,CUST-06927,Male,Regular,Asia,China,Home & Kitchen,Appliances,Air Fryer 5.5L,33.44,2,0,16.69
ORD-000249,7/23/2023,2023,7,Q3,Summer,CUST-04489,Male,Regular,North America,Canada,Beauty & Health,Supplements,Omega-3 Fish Oil,45.18,1,0,90.08
ORD-000250,8/25/2024,2024,8,Q3,Summer,CUST-01932,Female,Premium,Middle East,UAE,Electronics,Laptops,Dell XPS 15,1224.46,9,0.25,90.75
ORD-000251,10/18/2023,2023,10,Q4,Fall,CUST-07572,Female,Regular,North America,USA,Beauty & Health,Supplements,Multivitamin Pack,57.18,2,0,11.24
ORD-000252,11/11/2022,2022,11,Q4,Fall,CUST-03143,Female,Regular,Asia,India,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,131.45,4,0,5.53
ORD-000253,10/8/2023,2023,10,Q4,Fall,CUST-02217,Male,Regular,Europe,Italy,Books & Media,Books,Deep Work,25.57,1,0.4,83.19
ORD-000254,5/6/2024,2024,5,Q2,Spring,CUST-05152,Male,New,Middle East,Saudi Arabia,Books & Media,Software,VPN Premium 1Y,219.97,4,0,98.51
ORD-000255,7/4/2024,2024,7,Q3,Summer,CUST-07104,Male,Regular,Asia,South Korea,Beauty & Health,Skincare,Vitamin C Serum,46.73,3,0.4,55.94
ORD-000256,8/15/2023,2023,8,Q3,Summer,CUST-07689,Male,VIP,Europe,Italy,Electronics,Smartphones,iPhone 14,1012.6,2,0.4,68.17
ORD-000257,6/6/2024,2024,6,Q2,Summer,CUST-05486,Female,Regular,Europe,UK,Books & Media,Software,Antivirus Pro,184.66,5,0,67.76
ORD-000258,9/17/2021,2021,9,Q3,Fall,CUST-06871,Female,Regular,North America,Canada,Beauty & Health,Skincare,Retinol Night Cream,18.56,1,0.4,33.71
ORD-000259,1/20/2023,2023,1,Q1,Winter,CUST-05532,Female,New,Europe,Italy,Electronics,Smartphones,OnePlus 11,711.65,4,0.4,12.96
ORD-000260,10/1/2024,2024,10,Q4,Fall,CUST-06673,Male,Regular,Middle East,Kuwait,Clothing,Footwear,Converse Chuck Taylor,76.05,1,0,5.35
ORD-000261,7/31/2023,2023,7,Q3,Summer,CUST-06182,Male,Regular,Middle East,Kuwait,Home & Kitchen,Furniture,Bookshelf 5-Tier,151.85,2,0.4,85.59
ORD-000262,8/14/2024,2024,8,Q3,Summer,CUST-05606,Female,New,Europe,Spain,Home & Kitchen,Kitchen Tools,Cutting Board Set,139.36,5,0,85.52
ORD-000263,2/13/2024,2024,2,Q1,Winter,CUST-03187,Male,Regular,Asia,China,Beauty & Health,Supplements,Multivitamin Pack,67.54,2,0.3,15.05
ORD-000264,2/26/2023,2023,2,Q1,Winter,CUST-02946,Female,Regular,Asia,India,Clothing,Men's Wear,Formal Shirt,36.42,1,0.3,42.27
ORD-000265,10/18/2021,2021,10,Q4,Fall,CUST-07358,Male,Regular,Asia,China,Beauty & Health,Supplements,Collagen Peptides,18.5,5,0.1,87.76
ORD-000266,1/20/2024,2024,1,Q1,Winter,CUST-01046,Female,VIP,Asia,Japan,Electronics,Laptops,Dell XPS 15,1996.65,10,0,56.5
ORD-000267,11/14/2024,2024,11,Q4,Fall,CUST-03603,Male,Regular,Middle East,Jordan,Electronics,Laptops,HP Spectre x360,1734.07,2,0.5,53.64
ORD-000268,12/12/2023,2023,12,Q4,Winter,CUST-02789,Female,New,Europe,Germany,Books & Media,Books,Rich Dad Poor Dad,26.29,7,0.2,66.55
ORD-000269,2/24/2024,2024,2,Q1,Winter,CUST-04161,Female,New,Europe,UK,Electronics,Smartphones,Xiaomi 13,701.1,1,0.5,69.07
ORD-000270,3/31/2023,2023,3,Q1,Spring,CUST-02371,Male,Regular,Middle East,Saudi Arabia,Electronics,Headphones,JBL Tune 760NC,310.99,1,0.25,75.69
ORD-000271,7/12/2024,2024,7,Q3,Summer,CUST-01310,Male,Regular,Asia,India,Clothing,Footwear,Vans Old Skool,175.35,3,0.05,20.71
ORD-000272,8/8/2022,2022,8,Q3,Summer,CUST-03591,Male,Premium,Asia,South Korea,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,92.62,3,0.05,7.04
ORD-000273,8/19/2023,2023,8,Q3,Summer,CUST-05968,Male,Regular,North America,Canada,Books & Media,Books,Thinking Fast and Slow,11.9,2,0.4,9.35
ORD-000274,2/16/2022,2022,2,Q1,Winter,CUST-03441,Female,Regular,Asia,Singapore,Beauty & Health,Supplements,Whey Protein 2kg,45.81,3,0.3,98.01
ORD-000275,6/1/2023,2023,6,Q2,Summer,CUST-02734,Female,New,North America,Canada,Clothing,Men's Wear,Classic T-Shirt,15.53,4,0.4,42.45
ORD-000276,5/31/2023,2023,5,Q2,Spring,CUST-03381,Male,Regular,North America,Mexico,Clothing,Men's Wear,Chino Pants,102.65,5,0.05,7.16
ORD-000277,6/27/2023,2023,6,Q2,Summer,CUST-04980,Female,Premium,North America,Canada,Books & Media,Software,Antivirus Pro,102.14,2,0.5,18.5
ORD-000278,3/25/2024,2024,3,Q1,Spring,CUST-07436,Male,Premium,Middle East,Jordan,Home & Kitchen,Kitchen Tools,Storage Container Set,35.57,2,0.4,20.14
ORD-000279,3/24/2022,2022,3,Q1,Spring,CUST-01671,Female,Regular,Middle East,Jordan,Clothing,Footwear,Puma Running Shoes,181.68,1,0.25,7.64
ORD-000280,12/1/2023,2023,12,Q4,Winter,CUST-01300,Female,New,North America,Mexico,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,113.2,3,0,8.15
ORD-000281,10/22/2023,2023,10,Q4,Fall,CUST-04250,Female,New,Middle East,Saudi Arabia,Clothing,Women's Wear,Maxi Skirt,47.48,1,0.4,6.01
ORD-000282,3/28/2022,2022,3,Q1,Spring,CUST-03939,Male,Regular,Europe,Spain,Clothing,Footwear,Adidas Ultraboost,163.58,1,0,42.08
ORD-000283,12/25/2022,2022,12,Q4,Winter,CUST-01326,Female,Regular,Middle East,Jordan,Clothing,Men's Wear,Formal Shirt,53.79,2,0,9.34
ORD-000284,2/5/2023,2023,2,Q1,Winter,CUST-02825,Female,Premium,Asia,Japan,Home & Kitchen,Kitchen Tools,Cutting Board Set,93.12,2,0.4,12.75
ORD-000285,4/27/2024,2024,4,Q2,Spring,CUST-02289,Female,New,Europe,UK,Beauty & Health,Supplements,Collagen Peptides,15.43,1,0,60.58
ORD-000286,5/26/2023,2023,5,Q2,Spring,CUST-01183,Male,Regular,Asia,China,Clothing,Women's Wear,Blouse Top,113.07,4,0.25,39.42
ORD-000287,2/9/2023,2023,2,Q1,Winter,CUST-05232,Female,New,Europe,UK,Books & Media,Books,The Psychology of Money,28.89,3,0,27.75
ORD-000288,3/9/2024,2024,3,Q1,Spring,CUST-07509,Male,New,Asia,China,Electronics,Headphones,Sony WH-1000XM5,105.81,7,0.4,44.91
ORD-000289,4/14/2022,2022,4,Q2,Spring,CUST-02657,Female,Regular,Europe,Italy,Home & Kitchen,Appliances,Blender Pro,279.04,6,0.4,3.06
ORD-000290,5/7/2023,2023,5,Q2,Spring,CUST-07347,Female,New,North America,USA,Clothing,Women's Wear,Yoga Pants,97.18,1,0.3,7.28
ORD-000291,4/8/2023,2023,4,Q2,Spring,CUST-04908,Male,Regular,Asia,Japan,Electronics,Tablets,Samsung Galaxy Tab S9,1041.5,9,0.25,11.38
ORD-000292,5/8/2023,2023,5,Q2,Spring,CUST-06634,Female,Premium,North America,Mexico,Books & Media,Software,Antivirus Pro,63.47,1,0,10.63
ORD-000293,8/31/2023,2023,8,Q3,Summer,CUST-07184,Male,Premium,Middle East,Kuwait,Clothing,Women's Wear,Yoga Pants,51.48,1,0.3,99.59
ORD-000294,12/3/2021,2021,12,Q4,Winter,CUST-07027,Male,Regular,Middle East,Kuwait,Beauty & Health,Skincare,Sunscreen SPF50,54.73,1,0.25,88.71
ORD-000295,3/14/2022,2022,3,Q1,Spring,CUST-07589,Male,Regular,North America,USA,Beauty & Health,Skincare,Vitamin C Serum,27.16,1,0.2,9.72
ORD-000296,4/1/2022,2022,4,Q2,Spring,CUST-06029,Female,New,North America,Mexico,Beauty & Health,Skincare,Vitamin C Serum,31.05,3,0.15,9.45
ORD-000297,6/5/2022,2022,6,Q2,Summer,CUST-05225,Male,New,Middle East,Saudi Arabia,Beauty & Health,Supplements,Whey Protein 2kg,28.11,1,0.5,16.76
ORD-000298,4/18/2024,2024,4,Q2,Spring,CUST-05801,Male,New,Middle East,Jordan,Electronics,Headphones,AirPods Pro,259.26,2,0,83.48
ORD-000299,9/26/2023,2023,9,Q3,Fall,CUST-05709,Male,Regular,Middle East,Saudi Arabia,Electronics,Headphones,JBL Tune 760NC,350.25,1,0.15,33.64
ORD-000300,6/20/2022,2022,6,Q2,Summer,CUST-06686,Female,Premium,North America,Mexico,Books & Media,Books,Thinking Fast and Slow,12.17,1,0.1,93.81
ORD-000301,5/18/2022,2022,5,Q2,Spring,CUST-06545,Male,Premium,Asia,India,Clothing,Women's Wear,Maxi Skirt,107.97,1,0.4,53.38
ORD-000302,5/29/2022,2022,5,Q2,Spring,CUST-02790,Female,Regular,Middle East,UAE,Books & Media,Books,Deep Work,17.45,1,0,34.3
ORD-000303,3/1/2022,2022,3,Q1,Spring,CUST-03916,Male,Regular,Europe,Germany,Clothing,Women's Wear,High-Waist Jeans,49,2,0.05,45.05
ORD-000304,7/9/2022,2022,7,Q3,Summer,CUST-03295,Female,Regular,Middle East,Jordan,Beauty & Health,Skincare,Hyaluronic Acid,86.64,2,0.25,74.54
ORD-000305,5/17/2023,2023,5,Q2,Spring,CUST-04745,Male,New,North America,Mexico,Clothing,Men's Wear,Chino Pants,98.92,3,0.25,69.69
ORD-000306,8/31/2021,2021,8,Q3,Summer,CUST-06022,Female,Premium,Middle East,Saudi Arabia,Electronics,Smartphones,Samsung Galaxy S23,641.49,4,0,61.86
ORD-000307,8/26/2023,2023,8,Q3,Summer,CUST-05717,Male,Regular,Asia,Japan,Beauty & Health,Skincare,Retinol Night Cream,66.06,1,0.15,3.44
ORD-000308,3/21/2024,2024,3,Q1,Spring,CUST-02101,Female,VIP,Europe,Italy,Clothing,Footwear,Vans Old Skool,178.45,6,0.05,7.65
ORD-000309,10/29/2021,2021,10,Q4,Fall,CUST-03128,Female,Premium,Middle East,Jordan,Books & Media,Books,Rich Dad Poor Dad,12.97,1,0,11.75
ORD-000310,1/13/2024,2024,1,Q1,Winter,CUST-03909,Female,New,Europe,Spain,Home & Kitchen,Furniture,Office Chair,294.12,3,0.15,49.38
ORD-000311,6/9/2022,2022,6,Q2,Summer,CUST-04315,Male,Regular,Europe,France,Electronics,Tablets,Huawei MatePad 11,422.2,1,0.5,7.05
ORD-000312,1/14/2023,2023,1,Q1,Winter,CUST-07126,Female,Premium,Asia,Japan,Clothing,Women's Wear,Blouse Top,104.2,2,0.1,8.25
ORD-000313,8/19/2023,2023,8,Q3,Summer,CUST-05492,Male,Regular,Asia,India,Electronics,Laptops,Dell XPS 15,1857.84,2,0,5.96
ORD-000314,4/11/2023,2023,4,Q2,Spring,CUST-04630,Male,Regular,Asia,Japan,Books & Media,Books,Atomic Habits,17.87,3,0,27.42
ORD-000315,8/22/2021,2021,8,Q3,Summer,CUST-06714,Male,New,Asia,Singapore,Electronics,Smartphones,Xiaomi 13,1074.33,1,0.15,77.43
ORD-000316,10/29/2023,2023,10,Q4,Fall,CUST-03522,Female,Premium,Middle East,Jordan,Books & Media,Software,Photo Editing Suite,167.15,6,0.3,44.14
ORD-000317,5/24/2023,2023,5,Q2,Spring,CUST-07188,Female,Regular,Asia,Singapore,Home & Kitchen,Appliances,Air Fryer 5.5L,171.3,2,0,15.32
ORD-000318,2/4/2022,2022,2,Q1,Winter,CUST-06856,Female,Premium,Asia,Singapore,Home & Kitchen,Kitchen Tools,Knife Block Set,122.56,2,0.3,5.16
ORD-000319,6/11/2023,2023,6,Q2,Summer,CUST-02494,Male,Regular,Middle East,Egypt,Electronics,Tablets,Samsung Galaxy Tab S9,640.78,1,0.4,70.65
ORD-000320,9/26/2022,2022,9,Q3,Fall,CUST-02523,Male,Regular,North America,USA,Beauty & Health,Supplements,Omega-3 Fish Oil,60.53,2,0.25,19.55
ORD-000321,6/23/2021,2021,6,Q2,Summer,CUST-04042,Female,Regular,Middle East,Jordan,Beauty & Health,Skincare,Moisturizing Cream,17.22,1,0,89.29
ORD-000322,7/16/2022,2022,7,Q3,Summer,CUST-01999,Male,Premium,Europe,Germany,Clothing,Men's Wear,Formal Shirt,96.44,1,0,90.86
ORD-000323,2/27/2022,2022,2,Q1,Winter,CUST-03646,Male,Regular,Europe,Italy,Clothing,Footwear,Nike Air Max,79.88,6,0,7.45
ORD-000324,7/31/2023,2023,7,Q3,Summer,CUST-06184,Female,Premium,North America,Mexico,Books & Media,Books,Deep Work,24.44,3,0.1,49.2
ORD-000325,12/29/2023,2023,12,Q4,Winter,CUST-04042,Male,Regular,North America,Mexico,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,68.43,2,0.05,7.51
ORD-000326,12/27/2021,2021,12,Q4,Winter,CUST-07598,Female,Regular,North America,USA,Electronics,Headphones,Sony WH-1000XM5,50.92,2,0.5,3.86
ORD-000327,7/25/2023,2023,7,Q3,Summer,CUST-02554,Male,New,Asia,Singapore,Home & Kitchen,Kitchen Tools,Knife Block Set,48.84,3,0,77.14
ORD-000328,3/14/2023,2023,3,Q1,Spring,CUST-04007,Female,Regular,Europe,Italy,Beauty & Health,Supplements,Collagen Peptides,74.44,1,0.3,90.97
ORD-000329,10/13/2022,2022,10,Q4,Fall,CUST-07709,Female,Regular,Europe,France,Books & Media,Software,Microsoft Office 365,223.07,2,0.4,14.87
ORD-000330,9/9/2023,2023,9,Q3,Fall,CUST-02463,Male,Regular,North America,USA,Beauty & Health,Skincare,Hyaluronic Acid,32.65,2,0.2,5.66
